id,district,address,total_price,price_per_meter,build_time,num_of_bedrooms,num_of_living_rooms,size,orientation,building_type,num_of_floors
2410,房山,大宁山庄四区,中高价格,中价格,2012,4,2,高价格,南 北,高楼层 ,6
2411,房山,伟业嘉园西里,低价格,稍低价格,2005,2,1,低价格,南,中楼层 ,5
2412,房山,翠林漫步,稍低价格,稍低价格,2012,2,1,稍低价格,南 北,中楼层 ,11
2413,房山,金地朗悦悦园,稍低价格,中价格,2013,2,1,稍低价格,南,底层 ,11
2414,房山,金地朗悦润园,中高价格,中价格,2014,4,2,中高价格,南 北,底层 ,7
2415,房山,绿城百合公寓南屏苑,稍低价格,稍低价格,2005,3,2,中高价格,南 北,顶层 ,5
2416,房山,靠山居艺墅北区,中高价格,稍低价格,2008,4,2,高价格,南 北,底层 ,4
2417,房山,绿城百合公寓春云苑,中价格,稍低价格,2010,5,3,高价格,南 北,中楼层 ,5
2418,房山,嘉瑞通小区,稍低价格,稍低价格,2006,2,1,稍低价格,南 西,中楼层 ,15
2419,房山,北京城建琨廷南区,低价格,稍低价格,2015,2,1,稍低价格,南 北,低楼层 ,15
2420,房山,加州水郡二期,稍低价格,稍低价格,2007,3,2,中高价格,南 北,低楼层 ,9
2421,房山,辰光嘉园,稍低价格,稍低价格,2003,2,1,稍低价格,东 西,中楼层 ,15
2422,房山,碧桂园小区二区,稍低价格,稍低价格,2004,2,1,稍低价格,南 北,中楼层 ,6
2423,房山,政通路西里,稍低价格,稍低价格,2001,2,1,中价格,南 北,顶层 ,6
2424,房山,燕化星城建德四里,稍低价格,稍低价格,2000,2,1,稍低价格,南,中楼层 ,25
2425,房山,北潞华家园,低价格,稍低价格,2006,1,1,稍低价格,东 西,中楼层 ,4
2426,房山,良工佳苑,稍低价格,低价格,2006,3,1,中高价格,南 北,顶层 ,6
2427,房山,九洲溪雅苑一区,稍低价格,稍低价格,2009,3,1,中高价格,西 南 北,中楼层 ,14
2428,房山,一万米家园,稍低价格,稍低价格,2005,2,1,中价格,东 西,中楼层 ,6
2429,房山,西悦雅居,稍低价格,稍低价格,2012,2,1,稍低价格,南 北,中楼层 ,15
2430,房山,行宫园四里,稍低价格,稍低价格,1998,1,1,稍低价格,南 北,中楼层 ,6
2431,房山,华典家园,中价格,稍低价格,2006,3,1,中高价格,东 南 西,底层 ,9
2432,房山,杏花西里,低价格,低价格,1985,2,1,稍低价格,南,顶层 ,6
2433,房山,迎风五里,低价格,低价格,1978,2,1,低价格,南 北,顶层 ,5
2434,房山,城北社区,低价格,稍低价格,1981,2,1,低价格,南 西,底层 ,6
2435,房山,绿城百合公寓栖霞苑,稍低价格,稍低价格,2005,2,2,稍低价格,南 北,中楼层 ,4
2436,房山,长阳国际城一区,稍低价格,中价格,2012,2,1,稍低价格,南,低楼层 ,20
2437,房山,明源南街,低价格,稍低价格,2000,2,1,稍低价格,南 北,顶层 ,6
2438,房山,首开熙悦睿府书香,稍低价格,稍低价格,2014,2,1,稍低价格,南,高楼层 ,16
2439,房山,北京城建琨廷漫缇,稍低价格,稍低价格,2016,3,1,中价格,南 北,中楼层 ,6
2440,房山,五矿名品,中高价格,中价格,2016,3,1,中高价格,南 北,顶层 ,9
2441,房山,北京城建徜徉墅,高价格,中价格,2014,5,2,高价格,南 北,底层 ,3
2442,房山,绿城百合公寓天风苑,稍低价格,稍低价格,2007,2,2,中价格,南 北,底层 ,11
2443,房山,腾龙家园二区,稍低价格,低价格,2009,5,2,高价格,南 北,顶层 ,11
2444,房山,绿地诺亚方舟,低价格,低价格,2016,1,1,低价格,西,中楼层 ,17
2445,房山,五和万科长阳天地9号院,低价格,低价格,2017,1,1,低价格,西,低楼层 ,8
2446,房山,宏塔社区,低价格,稍低价格,1990,2,1,稍低价格,东 南,中楼层 ,15
2447,房山,黄辛庄东里,稍低价格,稍低价格,2000,3,2,中价格,南 北,中楼层 ,6
2448,房山,原香小镇一区,稍低价格,稍低价格,2010,2,2,稍低价格,南 北,中楼层 ,10
2449,房山,建鑫园三里,稍低价格,稍低价格,2003,2,2,稍低价格,南 北,高楼层 ,6
2450,房山,矿机北路,低价格,低价格,1984,2,1,低价格,东 西,中楼层 ,7
2451,房山,体育场路26号院,低价格,稍低价格,1992,2,1,低价格,南 北,顶层 ,6
2452,房山,月华新村,稍低价格,稍低价格,1999,3,1,中价格,南,低楼层 ,6
2453,房山,绿城百合公寓叠翠苑,稍低价格,稍低价格,2010,3,2,中高价格,南 北,中楼层 ,5
2454,房山,圣景苑,稍低价格,低价格,2003,3,2,中高价格,南 北,高楼层 ,6
2455,房山,世界名园南区,低价格,低价格,2011,2,1,中价格,南 北,低楼层 ,6
2456,房山,沁馥家园,低价格,低价格,2004,3,1,中价格,南 北,低楼层 ,6
2457,房山,东风南里,低价格,稍低价格,1977,1,1,低价格,南 北,中楼层 ,5
2458,房山,拱辰南大街,低价格,稍低价格,1997,2,1,稍低价格,南 北,高楼层 ,6
2459,房山,良乡西路甲24号院,稍低价格,稍低价格,1996,2,1,稍低价格,南 北,中楼层 ,6
2460,房山,天资,中价格,稍低价格,2013,3,1,中高价格,南,中楼层 ,18
2461,房山,蚕种场小区,稍低价格,稍低价格,1995,2,1,稍低价格,南 北,中楼层 ,6
2462,房山,北京城建胜茂傲山,高价格,中价格,2016,4,2,高价格,南 北,低楼层 ,18
2463,房山,花园巷小区,低价格,稍低价格,1999,2,1,稍低价格,南 北,顶层 ,6
2464,房山,金隅糖,稍低价格,中价格,2017,3,2,稍低价格,南 北,低楼层 ,10
2465,房山,西潞南大街小区,稍低价格,稍低价格,1999,2,1,中价格,南 北,中楼层 ,6
2466,房山,建华北里小区,低价格,稍低价格,1990,2,1,稍低价格,南 北,中楼层 ,6
2467,房山,东礼胡同,稍低价格,稍低价格,2000,2,1,稍低价格,南 北,底层 ,6
2468,房山,欣月家园,中价格,稍低价格,2001,3,1,中高价格,南 北,底层 ,6
2469,房山,化四小区,低价格,稍低价格,1965,2,1,稍低价格,南 北,中楼层 ,6
2470,房山,燕房路小区,低价格,低价格,2001,3,1,中价格,南 北,顶层 ,6
2471,房山,长阳半岛怡和路6号院,中高价格,中价格,2015,3,2,中高价格,南 北,低楼层 ,15
2472,房山,羊耳峪里,低价格,稍低价格,1992,2,1,稍低价格,南 北,中楼层 ,6
2473,房山,绿城百合公寓流虹苑,稍低价格,稍低价格,2009,2,1,中价格,南 北,中楼层 ,5
2474,房山,宜春里,低价格,稍低价格,1989,2,1,低价格,南 北,顶层 ,6
2475,房山,隆曦园B区,稍低价格,稍低价格,2003,2,2,中价格,南 北,高楼层 ,6
2476,房山,矿机社区,低价格,低价格,1980,2,1,低价格,南 北,高楼层 ,6
2477,房山,外贸花园,稍低价格,低价格,2002,4,2,高价格,南 北,低楼层 ,6
2478,房山,中冶??城西区,稍低价格,稍低价格,2013,3,2,中价格,南 北,中楼层 ,14
2479,房山,荣鹏花园,稍低价格,稍低价格,2009,3,2,高价格,东南 南,中楼层 ,15
2480,房山,西路时代,稍低价格,中价格,2015,2,1,稍低价格,东 南 北,高楼层 ,9
2481,房山,良乡西路8号,稍低价格,稍低价格,1991,2,1,稍低价格,南 北,中楼层 ,6
2482,房山,明慧嘉园,稍低价格,稍低价格,2003,2,1,中价格,南 北,高楼层 ,6
2483,房山,腾龙家园五区,低价格,稍低价格,2006,3,2,稍低价格,北 南,顶层 ,5
2484,房山,加州水郡一期,高价格,中价格,2006,6,3,高价格,南 北,地下室 ,3
2485,房山,矿机东路家属院,低价格,低价格,1999,2,1,稍低价格,南 北,高楼层 ,6
2486,房山,合景领峰10号院,低价格,低价格,2016,2,1,低价格,南,高楼层 ,9
2487,房山,绿城百合公寓桂雨苑,中价格,稍低价格,2008,4,2,高价格,南 北,低楼层 ,6
2488,房山,迎风西里,低价格,低价格,2002,2,2,中价格,东北,低楼层 ,22
2489,房山,东关家园,稍低价格,稍低价格,2005,3,1,稍低价格,南 北,低楼层 ,6
2490,房山,中国铁建原香漫谷,稍低价格,稍低价格,2013,2,2,稍低价格,南,高楼层 ,20
2491,房山,大宁山庄二区,中价格,稍低价格,2014,3,1,中高价格,南 北,中楼层 ,5
2492,房山,西路南里小区,稍低价格,稍低价格,1999,2,1,稍低价格,南 北,低楼层 ,6
2493,房山,永安西里,低价格,稍低价格,1988,2,1,低价格,南 北,顶层 ,6
2494,房山,明源南里,低价格,稍低价格,1997,2,1,稍低价格,南 北,顶层 ,6
2495,房山,昊天大街81号院,低价格,稍低价格,1993,2,1,稍低价格,南 北,顶层 ,6
2496,房山,中国铁建原香漫谷四区,低价格,稍低价格,2015,1,1,稍低价格,南 北,顶层 ,9
2497,房山,城关南里社区,低价格,稍低价格,1992,2,1,低价格,南 北,顶层 ,6
2498,房山,青年南路7号楼,低价格,稍低价格,1986,3,1,稍低价格,南 北,低楼层 ,6
2499,房山,太平庄西里1号院,稍低价格,稍低价格,2007,2,1,中价格,南 北,顶层 ,6
2500,房山,西潞北大街二中家属楼,稍低价格,稍低价格,2000,2,1,稍低价格,东 西,高楼层 ,6
2501,房山,苏宁尊悦大厦,稍低价格,稍低价格,2014,2,2,中价格,南,中楼层 ,13
2502,房山,京南嘉园,稍低价格,稍低价格,2004,3,1,中价格,南 北,底层 ,6
2503,房山,府东里社区,低价格,低价格,1998,2,1,中价格,南 北,低楼层 ,6
2504,房山,管道局社区,低价格,稍低价格,1997,2,1,稍低价格,南 北,顶层 ,6
2505,房山,供电局良乡家属院,低价格,稍低价格,1984,1,1,低价格,南 北,高楼层 ,6
2506,房山,拱辰西里,稍低价格,稍低价格,2001,3,1,中高价格,南 北,中楼层 ,6
2507,房山,水岸壹号,中价格,中价格,2018,4,2,中高价格,南 北,高楼层 ,15
2508,房山,万年广阳郡九号,中高价格,中价格,2017,3,2,中高价格,南 北,低楼层 ,13
2509,房山,明源路2号楼,低价格,稍低价格,1981,2,1,低价格,南 北,中楼层 ,5
2510,房山,永安家园,低价格,稍低价格,2005,2,1,稍低价格,南 北,底层 ,6
2511,房山,昊天大街17号院,稍低价格,稍低价格,1982,4,1,中价格,南 北,底层 ,5
2512,房山,洪福家园,低价格,稍低价格,2009,2,1,稍低价格,南 北,中楼层 ,6
2513,房山,绿城百合公寓风荷苑,稍低价格,稍低价格,2005,2,2,稍低价格,南 北,底层 ,5
2514,房山,东秀街三巷,稍低价格,稍低价格,2000,2,1,稍低价格,南 北,高楼层 ,6
2515,房山,万宁小区,低价格,稍低价格,2001,2,1,稍低价格,南 北,中楼层 ,6
2516,房山,韩村河西小区,低价格,低价格,2002,3,1,中价格,南 北,中楼层 ,6
2517,房山,温庄子家园,稍低价格,稍低价格,2003,1,1,稍低价格,南 北,顶层 ,6
2518,房山,西兰岛,稍低价格,稍低价格,2007,2,1,中价格,南 北,中楼层 ,6
2519,房山,古桥镜水,低价格,低价格,2005,2,1,稍低价格,南 北,顶层 ,6
2520,房山,龙华苑,稍低价格,稍低价格,2003,2,1,中价格,南 北,高楼层 ,6
2521,房山,体育场路5号院,稍低价格,稍低价格,1980,2,1,稍低价格,南 北,中楼层 ,5
2522,房山,燕化星城建德三里,稍低价格,稍低价格,2001,2,1,稍低价格,南 北,高楼层 ,6
2523,房山,西北关200号院,低价格,稍低价格,1989,2,1,低价格,南 北,高楼层 ,6
2524,房山,西潞昊宏家园,稍低价格,稍低价格,1997,3,1,中价格,东 西,低楼层 ,6
2525,房山,提香草堂,稍低价格,稍低价格,2007,2,1,中价格,南 北,中楼层 ,4
2526,房山,隆曦园A区,稍低价格,稍低价格,2003,2,2,中价格,南 北,顶层 ,6
2527,房山,高家坡社区,低价格,低价格,1988,3,1,稍低价格,南 北,中楼层 ,6
2528,房山,绿城百合公寓梦泉苑,稍低价格,稍低价格,2005,2,1,稍低价格,南 北,中楼层 ,5
2529,房山,良乡西路甲8号,稍低价格,稍低价格,1997,3,1,中价格,南 北,顶层 ,6
2530,房山,拱辰大街27号楼,低价格,稍低价格,1984,2,1,低价格,南 北,低楼层 ,6
2531,房山,拱辰大街29号楼,低价格,稍低价格,1983,2,1,低价格,南 北,顶层 ,6
2532,房山,吴店东里,稍低价格,稍低价格,2005,2,1,稍低价格,南 北,顶层 ,6
2533,房山,建华南里,稍低价格,稍低价格,1994,3,1,中价格,南 北,顶层 ,6
2534,房山,新建巷小区,低价格,稍低价格,1981,2,1,低价格,南 北,顶层 ,5
2535,房山,总政治部良乡干休所,稍低价格,稍低价格,1978,3,1,中价格,南 北,中楼层 ,5
2536,房山,汇景嘉园,低价格,稍低价格,2012,2,2,稍低价格,南 北,底层 ,6
2537,房山,体育场路6号院,稍低价格,稍低价格,2003,2,1,中价格,南 北,中楼层 ,6
2538,房山,拱辰家园,稍低价格,稍低价格,2006,3,2,中高价格,东 西,高楼层 ,12
2539,房山,良乡中路26号院,稍低价格,稍低价格,1970,2,1,稍低价格,南 北,低楼层 ,6
2540,房山,九洲兴达家园A区,低价格,稍低价格,2003,2,1,稍低价格,南 北,顶层 ,6
2541,房山,拱辰大街6、8、10号楼,低价格,稍低价格,1988,2,1,低价格,南 北,顶层 ,6
2542,房山,迎风六里二区,低价格,低价格,2006,2,1,稍低价格,南 北,高楼层 ,6
2543,昌平,龙湖滟澜新宸西区,中价格,中价格,2015,4,1,中高价格,南 北,中楼层 ,15
2544,昌平,天通西苑一区,中价格,稍低价格,2001,3,1,高价格,南 北,低楼层 ,13
2545,昌平,东辰小区,稍低价格,中价格,1995,2,1,稍低价格,北,顶层 ,6
2546,昌平,蓝郡国际花园,稍低价格,中价格,2009,1,0,低价格,东,高楼层 ,15
2547,昌平,龙脉温泉,低价格,稍低价格,2003,1,1,低价格,南 北,顶层 ,3
2548,昌平,静心苑,稍低价格,稍低价格,2001,3,2,中高价格,南 北,顶层 ,6
2549,昌平,龙博苑二区,中价格,中价格,2004,2,1,稍低价格,北 南,底层 ,6
2550,昌平,龙禧苑二区,中价格,中价格,2004,2,1,中价格,南 北,低楼层 ,6
2551,昌平,桃园公寓,稍低价格,稍低价格,1996,3,2,中高价格,南 北,中楼层 ,7
2552,昌平,名流花园,稍低价格,稍低价格,1998,2,1,中价格,南 北,中楼层 ,7
2553,昌平,天通苑本二区,稍低价格,中价格,1999,2,1,稍低价格,南 北 东,中楼层 ,6
2554,昌平,南大街6号院,低价格,稍低价格,1995,2,1,稍低价格,南,中楼层 ,5
2555,昌平,龙锦苑五区,中价格,中价格,2005,3,2,中高价格,南 北,低楼层 ,6
2556,昌平,郝庄家园东区,稍低价格,稍低价格,1998,2,1,稍低价格,南 北,顶层 ,6
2557,昌平,北方明珠,稍低价格,中价格,2004,1,0,稍低价格,西,高楼层 ,19
2558,昌平,典雅庄园,低价格,中价格,2004,1,0,低价格,南,中楼层 ,10
2559,昌平,北京风景,中价格,中价格,2013,2,1,中价格,南 北,高楼层 ,10
2560,昌平,龙博苑三区,中价格,中价格,2005,2,1,稍低价格,南 北,底层 ,6
2561,昌平,万龙社区,稍低价格,中价格,1983,2,1,低价格,东 南 北,低楼层 ,6
2562,昌平,南厂东区,低价格,稍低价格,1979,2,1,低价格,南,中楼层 ,5
2563,昌平,北街家园七区,稍低价格,中高价格,2011,2,1,低价格,东,高楼层 ,17
2564,昌平,名佳花园四区,稍低价格,稍低价格,2003,2,1,稍低价格,南 北,顶层 ,6
2565,昌平,和平家园小区,稍低价格,稍低价格,2005,2,2,中价格,南 北,高楼层 ,12
2566,昌平,风雅园二区,中价格,中价格,2000,2,2,中价格,南 北 西,底层 ,7
2567,昌平,海德堡花园,高价格,稍低价格,2000,4,1,高价格,南 北,底层 ,4
2568,昌平,龙锦苑一区,中价格,中价格,2005,2,1,中价格,南 北,底层 ,6
2569,昌平,龙腾苑五区,中价格,中价格,2003,3,1,中高价格,南 北,高楼层 ,6
2570,昌平,宁馨苑,稍低价格,中价格,2003,1,1,稍低价格,南,低楼层 ,17
2571,昌平,龙跃苑东五区,中价格,中价格,2006,2,1,中价格,南 北,高楼层 ,6
2572,昌平,泰安胡同,稍低价格,稍低价格,1987,2,1,低价格,南,中楼层 ,6
2573,昌平,云趣园一区,中价格,中价格,2000,2,1,中价格,南 北,中楼层 ,7
2574,昌平,南农家园,低价格,稍低价格,1989,2,1,稍低价格,南 北,中楼层 ,4
2575,昌平,秋实家园,低价格,稍低价格,1993,2,1,低价格,南 北,底层 ,5
2576,昌平,望都家园,中价格,稍低价格,2001,2,2,中价格,南 北,中楼层 ,7
2577,昌平,随园,稍低价格,稍低价格,2009,2,1,稍低价格,南 北,低楼层 ,9
2578,昌平,紫金新干线,中高价格,中价格,2009,3,1,中高价格,南 北,低楼层 ,10
2579,昌平,永安里小区,稍低价格,稍低价格,1994,2,1,稍低价格,南 北,高楼层 ,6
2580,昌平,北科建泰禾丽春湖院子,高价格,中高价格,2018,3,2,高价格,南 北,高楼层 ,6
2581,昌平,华龙苑南里,稍低价格,中价格,1997,2,1,低价格,南 北,中楼层 ,6
2582,昌平,龙回苑,中价格,中价格,2004,2,1,稍低价格,东 西,低楼层 ,6
2583,昌平,矩阵二期,中价格,中价格,2005,2,1,中价格,南 北,中楼层 ,12
2584,昌平,三合庄园,中价格,中价格,2000,2,1,中价格,南 北,顶层 ,5
2585,昌平,通达园,中高价格,中价格,2000,3,1,中高价格,南 北,低楼层 ,7
2586,昌平,紫金新干线二期,中价格,中价格,2013,2,1,中价格,南 北,低楼层 ,10
2587,昌平,清秀园北区,稍低价格,稍低价格,2003,2,1,中价格,东 西,高楼层 ,7
2588,昌平,金达园,中价格,稍低价格,1998,3,2,中高价格,西 南 北,顶层 ,6
2589,昌平,国惠村,稍低价格,稍低价格,2013,1,1,稍低价格,南 北,底层 ,14
2590,昌平,北街家园二区,中高价格,中价格,2006,3,2,中高价格,南 北,中楼层 ,9
2591,昌平,绿地中央广场,中高价格,中价格,2016,3,2,中高价格,南 北,高楼层 ,11
2592,昌平,天通苑本三区,中价格,稍低价格,1999,3,1,高价格,西北,低楼层 ,25
2593,昌平,新西广街,低价格,稍低价格,1996,2,1,低价格,南,中楼层 ,5
2594,昌平,华龙苑中里,稍低价格,中高价格,2001,1,1,低价格,北,底层 ,6
2595,昌平,蓬莱苑M区,高价格,中价格,2003,5,2,高价格,南 北,底层 ,3
2596,昌平,龙城花园N区,中高价格,中高价格,1997,3,2,中价格,南 北,底层 ,4
2597,昌平,北京洋房,中高价格,稍低价格,2007,3,2,高价格,南 北,中楼层 ,5
2598,昌平,保利芳园,低价格,中价格,2012,1,1,低价格,南,低楼层 ,18
2599,昌平,北京农职院家属楼,稍低价格,中高价格,1992,2,1,低价格,南 北,底层 ,6
2600,昌平,民园小区,稍低价格,稍低价格,1996,2,1,稍低价格,南 北,中楼层 ,6
2601,昌平,北环路25号院,稍低价格,稍低价格,2007,2,2,中价格,南 北,中楼层 ,6
2602,昌平,天露园一区,中价格,中价格,2008,3,1,中高价格,南 北,中楼层 ,6
2603,昌平,宜山居,稍低价格,稍低价格,2013,2,2,稍低价格,南 北,中楼层 ,6
2604,昌平,TBD云集中心,中高价格,中价格,2015,3,1,中高价格,南 北,高楼层 ,16
2605,昌平,金科天玺,中价格,稍低价格,2013,3,1,中高价格,南 北,高楼层 ,9
2606,昌平,七一宿舍,稍低价格,中价格,1997,2,1,稍低价格,南 北,中楼层 ,6
2607,昌平,郝庄家园,稍低价格,稍低价格,2002,2,1,稍低价格,南 北,中楼层 ,6
2608,昌平,顶秀青溪,中高价格,中价格,2007,3,2,中高价格,南 北,高楼层 ,15
2609,昌平,百泉庄,低价格,稍低价格,1993,1,1,低价格,南 北,低楼层 ,3
2610,昌平,肿瘤医院宿舍,稍低价格,中价格,1996,2,1,低价格,南,低楼层 ,6
2611,昌平,首开国风美唐一期,高价格,中高价格,2012,3,1,中高价格,南 北,底层 ,11
2612,昌平,金隅万科城悦嘉公寓,稍低价格,中价格,2013,1,1,稍低价格,南,低楼层 ,22
2613,昌平,东村家园,稍低价格,稍低价格,2007,2,1,稍低价格,南 北,地下室 ,7
2614,昌平,龙城花园中五区,高价格,高价格,2002,4,2,中高价格,南 北,底层 ,2
2615,昌平,龙邸,高价格,中价格,2007,3,2,高价格,南 北,中楼层 ,5
2616,昌平,美树假日嘉园,中高价格,稍低价格,2004,3,2,高价格,南 北,中楼层 ,4
2617,昌平,纳帕溪谷,高价格,中价格,2007,5,2,高价格,东 南 西 北,底层 ,1
2618,昌平,东环路小区,稍低价格,中价格,1992,2,1,低价格,南 北,低楼层 ,6
2619,昌平,北街家园一区,稍低价格,中价格,2008,2,1,稍低价格,南 北,高楼层 ,18
2620,昌平,金榜园,中价格,中价格,2003,2,1,稍低价格,南 北,底层 ,7
2621,昌平,王府温馨公寓,稍低价格,稍低价格,1999,3,2,中高价格,南 北,高楼层 ,6
2622,昌平,亢山佳园小区,中价格,稍低价格,2002,3,2,中高价格,南 北,中楼层 ,5
2623,昌平,翡翠公园,中高价格,中高价格,2019,4,2,中高价格,南 北,中楼层 ,14
2624,昌平,和谐家园二区,中价格,中价格,2006,3,2,中高价格,南 北,高楼层 ,6
2625,昌平,兴隆小区,低价格,稍低价格,2010,2,1,低价格,南 北,中楼层 ,6
2626,昌平,合立方,稍低价格,中价格,2010,2,1,稍低价格,西,低楼层 ,21
2627,昌平,清水园一期,稍低价格,中价格,1997,2,1,稍低价格,南 北,中楼层 ,7
2628,昌平,矩阵一期,稍低价格,中高价格,1998,2,1,稍低价格,南 北,底层 ,6
2629,昌平,龙腾苑四区,中价格,中价格,2003,2,1,中价格,南 北,中楼层 ,6
2630,昌平,瑞光胡同,稍低价格,中价格,1988,2,1,低价格,南 西,中楼层 ,6
2631,昌平,上奥世纪中心,中价格,中价格,2011,2,1,稍低价格,南 北,低楼层 ,18
2632,昌平,远洋傲北,高价格,稍低价格,2013,5,2,高价格,东 南 西 北,底层 ,3
2633,昌平,御路园,稍低价格,稍低价格,2008,2,1,稍低价格,南 北,高楼层 ,6
2634,昌平,龙城花园W区,中高价格,中价格,1998,3,2,高价格,南 北,顶层 ,4
2635,昌平,冠庭园,稍低价格,稍低价格,2007,3,1,中高价格,南 北,高楼层 ,7
2636,昌平,东亚上北中心,低价格,稍低价格,2009,1,0,低价格,南,中楼层 ,21
2637,昌平,汤HOUSE,稍低价格,稍低价格,2008,1,1,稍低价格,东,中楼层 ,5
